Customer_ID,Customer_Name,Phone,Customer_Segment,Join_Date,Loyalty_Points
13188,Juhi,8855751228,Wholesale,20-12-2020,3585
13189,Esha,6051160901,Online,01-06-2018,26
13190,Quasar,8969691362,Retail,21-04-2021,2737
13191,Pradeep,6363754431,Enterprise,12-07-2018,4248
13192,Vikasini,6099684855,Corporate,12-10-2025,3501
13193,Lalita,9223223486,Enterprise,11-04-2025,2794
13194,Lalita,7406955106,Wholesale,25-04-2016,829
13195,Monika,6428562569,Online,15-10-2016,4127
13196,Ipsita,6610307760,Wholesale,04-02-2014,3408
13197,Firoz,8199842325,Enterprise,11-08-2011,4255
13198,Tejas,7654189735,Retail,05-05-2013,55
13199,Yamini,6561482959,Wholesale,07-12-2011,757
13200,Kalpana,6334272368,Corporate,16-05-2011,4824
13201,Damini,9791986112,Online,03-02-2022,3928
13202,Indu,8248248061,Retail,13-04-2014,2033
13203,Faizal,7196283620,Retail,31-12-2018,4637
13204,Quasar,8947991350,Retail,28-11-2011,2427
13205,Chitra,9688573631,Retail,09-06-2020,2193
13206,Harpreet,8045943312,Wholesale,17-06-2014,928
13207,Nausheen,9101370723,Online,08-02-2014,2013
13208,Usha,7030823584,Online,29-09-2023,1346
13209,Hema,9305157637,Retail,27-12-2022,4995
13210,Jagdish,6482930171,Enterprise,15-01-2024,4709
13211,Zeenat,6777582317,Corporate,26-08-2022,3256
13212,Esha,7080551165,Enterprise,14-08-2017,3811
13213,Xenia,6895308215,Enterprise,27-10-2017,2472
13214,Charu,7815621040,Enterprise,17-08-2025,4383
13215,Darshan,7306983094,Wholesale,28-11-2025,3401
13216,Vikasini,7848704930,Enterprise,12-03-2012,1621
13217,Nausheen,6978157483,Enterprise,16-06-2012,2949
13218,Tara,8192617152,Retail,19-02-2025,4976
13219,Deepali,7647466750,Wholesale,18-04-2010,1659
13220,Xavier,7238324167,Online,14-05-2011,4928
13221,Dev,6669971319,Wholesale,19-01-2010,4271
13222,Xander,7449360137,Corporate,18-06-2019,717
13223,Jatin,9681471693,Wholesale,24-03-2016,2849
13224,Waseem,7712447675,Enterprise,26-02-2025,3023
13225,Firoz,6055806561,Online,19-01-2019,4828
13226,Hema,9641030067,Online,09-07-2019,760
13227,Jatin,6477546987,Wholesale,10-03-2019,1348
13228,Deepali,9244546715,Corporate,01-12-2025,2284
13229,Faizal,6528890589,Enterprise,10-03-2021,1405
13230,Pradeep,7814363538,Online,24-02-2015,3430
13231,Zuber,8554289917,Corporate,09-11-2025,3948
13232,Girish,7029021080,Corporate,08-07-2020,1852
13233,Indu,6908500005,Wholesale,13-01-2020,4476
13234,Farida,8496537331,Online,17-06-2018,4722
13235,Damini,9195801721,Corporate,11-12-2024,4535
13236,Juhi,9202814240,Retail,03-09-2024,3328
13237,Pinky,8279274672,Corporate,07-12-2014,1624
13238,Eram,6460696441,Corporate,22-03-2016,2730
13239,Sundar,8922471033,Retail,30-10-2024,2019
13240,Juhi,6694563866,Online,04-12-2025,3148
13241,Chandan,8785436179,Enterprise,03-04-2021,2926
13242,Indira,8123214537,Retail,02-10-2015,2300
13243,Wali,9959059565,Corporate,05-12-2022,920
13244,Chiranjiv,6421522811,Corporate,16-12-2013,1690
13245,Quasar,8363189117,Online,08-03-2014,3723
13246,Nausheen,8656252678,Corporate,21-02-2021,976
13247,Kalpana,6093689499,Online,18-09-2024,2155
13248,Abhishek,8368664766,Wholesale,18-08-2018,1754
13249,Pradeep,6547239553,Online,29-05-2020,409
13250,Nausheen,7049524350,Wholesale,23-04-2021,1067
13251,Mohan,7375602484,Online,24-10-2019,678
13252,Lalita,7434596462,Enterprise,05-12-2021,3130
13253,Indira,9214757787,Wholesale,30-10-2020,2062
13254,Usha,9873443138,Wholesale,30-06-2022,588
13255,Anupam,8109062619,Corporate,09-04-2017,2375
13256,Naveen,7636755741,Corporate,05-07-2012,353
13257,Mehul,7789775458,Wholesale,12-03-2015,1615
13258,Firoz,6941171847,Retail,19-12-2013,9
13259,Raghav,9884626594,Online,23-11-2010,1152
13260,Lalit,7704141574,Wholesale,22-03-2018,1545
13261,Harpreet,8264622173,Wholesale,27-10-2023,3164
13262,Hitesh,8603568471,Retail,31-03-2023,2917
13263,Ovais,8683912605,Wholesale,08-02-2014,4470
13264,Harpreet,8030575680,Online,11-02-2025,3903
13265,Anupam,7229175213,Retail,17-03-2016,2350
13266,Ovais,8567518121,Wholesale,18-05-2019,3525
13267,Zuber,8285607173,Wholesale,30-06-2024,421
13268,Om,8187971779,Wholesale,26-09-2022,1599
13269,Lalit,8117895124,Wholesale,01-07-2015,277
13270,Yuvraj,9090559865,Retail,27-05-2021,1243
13271,Barkha,8777657077,Enterprise,18-01-2018,536
13272,Ashok,9537729966,Wholesale,26-12-2014,1232
13273,Kanika,9365944312,Retail,23-03-2011,2708
13274,Zoya,8610083902,Wholesale,09-12-2019,1224
13275,Anupam,9380271853,Wholesale,04-01-2022,421
13276,Urvashi,7141221165,Online,24-10-2021,4309
13277,Hitesh,9408161480,Online,05-02-2020,3289
13278,Ekta,7519733444,Retail,29-06-2021,1685
13279,Jatin,9125750717,Wholesale,12-09-2021,2876
13280,Zara,7171484300,Corporate,22-03-2023,3055
13281,Ekta,8296102467,Online,08-01-2010,2446
13282,Vikasini,6073719289,Enterprise,12-06-2010,2401
13283,Vinod,6439842419,Online,07-03-2014,304
13284,Falguni,6724243033,Wholesale,03-07-2018,3725
13285,Jagdish,8617728382,Enterprise,12-03-2020,2461
13286,Monika,8826407663,Retail,02-05-2020,2555
13287,Mehul,6212353015,Enterprise,09-06-2022,4836
13288,Pradeep,6916231793,Corporate,24-11-2013,1020
13289,Vaibhav,8752236810,Retail,23-03-2017,3464
13290,Kalpana,6640799741,Online,21-05-2023,486
13291,Chitra,7216895072,Enterprise,07-03-2012,673
13292,Kalpana,9036521257,Online,14-01-2011,4552
13293,Chitra,9922209579,Online,23-10-2023,2286
13294,Qadir,9167235250,Retail,23-07-2014,1164
13295,Vaibhav,9671536945,Enterprise,12-01-2018,749
13296,Lalit,7418398809,Wholesale,23-05-2013,2973
13297,Kanika,7266106513,Enterprise,09-05-2014,1558
13298,Qureshi,6456815927,Corporate,29-08-2017,4540
13299,Wasim,8391845247,Wholesale,03-03-2018,1451
13300,Damini,6655935754,Retail,05-07-2025,902
13301,Geeta,7130519959,Online,07-01-2020,4640
13302,Zara,7742491361,Wholesale,04-08-2016,1632
13303,Monika,7319992638,Retail,22-03-2010,3027
13304,Mohan,8219338013,Corporate,03-04-2016,1015
13305,Indu,7443818843,Corporate,29-03-2022,3889
13306,Vaibhav,6183147217,Online,12-10-2015,1134
13307,Ramesh,7251212610,Retail,25-11-2010,3384
13308,Nausheen,9366433114,Wholesale,11-03-2021,1249
13309,Monika,8272220941,Wholesale,27-08-2022,2741
13310,Vaibhav,6062488826,Retail,03-02-2025,2745
13311,Zara,8256441819,Wholesale,26-06-2018,876
13312,Vinod,9096036182,Wholesale,01-09-2022,3682
13313,Leela,6905544070,Online,31-05-2021,3683
13314,Eram,9284539622,Online,02-02-2024,4335
13315,Tarun,6102491111,Corporate,28-03-2025,1714
13316,Chitra,7181450149,Online,04-11-2012,1054
13317,Firoz,7901619532,Retail,29-12-2021,687
13318,Shalini,9501441188,Wholesale,22-05-2024,3076
13319,Yuvraj,6821476910,Corporate,22-04-2012,3243
13320,Ashok,8902250472,Wholesale,31-07-2020,1928
13321,Deepali,9824693687,Wholesale,12-07-2015,3032
13322,Kusum,9842329740,Retail,12-06-2011,4785
13323,Govind,9416310436,Retail,03-12-2024,119
13324,Tanvi,8275311574,Wholesale,01-04-2014,968
13325,Urvashi,6200259652,Wholesale,08-01-2013,1539
13326,Monika,8849680268,Retail,17-06-2016,4065
13327,Anupam,7738177148,Enterprise,29-07-2017,4910
13328,Varsha,8685906766,Online,04-07-2017,236
13329,Upendra,8173060202,Retail,27-09-2016,4881
13330,Deepali,6704349374,Enterprise,01-03-2016,549
13331,Yamini,7842610530,Enterprise,12-11-2025,93
13332,Pinky,7644967483,Enterprise,03-11-2010,4187
13333,Waseem,8511623252,Wholesale,17-01-2022,1596
13334,Quasar,9546759924,Enterprise,31-03-2018,1934
13335,Varsha,6355666735,Enterprise,30-04-2011,7
13336,Xander,8063839306,Wholesale,23-08-2014,1784
13337,Sunita,6164120770,Retail,27-05-2011,3782
13338,Barkha,6976754890,Enterprise,13-04-2023,3309
13339,Mohan,6498070844,Online,10-11-2021,3593
13340,Firoz,9714641510,Corporate,28-09-2017,843
13341,Uma,7050741546,Corporate,03-02-2020,2977
13342,Indu,7541031531,Enterprise,04-07-2019,2408
13343,Vikasini,7830994939,Corporate,15-04-2016,2987
13344,Zeenat,6705074940,Corporate,24-03-2023,671
13345,Ekta,6814477141,Enterprise,20-05-2013,4850
13346,Usha,7782771532,Retail,05-04-2022,3826
13347,Indira,7380250708,Corporate,28-10-2010,3955
13348,Tara,9133019824,Retail,01-09-2013,1556
13349,Jayant,9483924383,Corporate,01-03-2019,571
13350,Lalit,8867655789,Online,19-12-2018,910
13351,Nandita,7912476469,Corporate,15-01-2012,771
13352,Kusum,9132165815,Wholesale,07-08-2011,3311
13353,Anupam,9761473970,Wholesale,30-07-2019,2274
13354,Wasim,9022111117,Enterprise,01-08-2020,2273
13355,Ovais,9535807404,Retail,26-07-2012,4935
13356,Nandita,6031056269,Retail,05-02-2021,163
13357,Zara,8760159602,Corporate,27-02-2014,1693
13358,Jayant,8091558261,Corporate,01-09-2019,1310
13359,Monika,8263295117,Online,01-09-2019,1598
13360,Manisha,8461188794,Online,17-10-2017,3353
13361,Jagdish,9594755594,Online,15-03-2019,4081
13362,Faizal,6227736124,Enterprise,18-08-2013,1811
13363,Chandan,7461498236,Online,27-08-2019,257
13364,Xander,8045271913,Online,27-03-2016,4767
13365,Monika,6664409363,Online,09-04-2013,937
13366,Quasar,9581488262,Corporate,31-10-2010,3663
13367,Ipsita,7235742509,Online,27-08-2023,4604
13368,Kanika,8635473398,Corporate,22-01-2018,1851
13369,Charu,7074564947,Corporate,27-04-2010,1294
13370,Om,6008821089,Corporate,14-03-2018,19
13371,Opal,6633689428,Retail,14-08-2017,3622
13372,Ipsita,6942944210,Online,06-01-2010,3109
13373,Lakhan,6182217989,Enterprise,09-12-2019,1305
13374,Charu,6502061079,Corporate,15-08-2015,818
13375,Ipsita,9397439207,Corporate,23-09-2010,3346
13376,Uma,7363327933,Retail,15-03-2018,68
13377,Damini,7641255267,Corporate,29-05-2011,2288
13378,Ipsita,6305358248,Corporate,23-03-2014,4875
13379,Faizal,6295943504,Online,27-04-2011,3412
13380,Wali,7487847137,Retail,08-10-2019,1116
13381,Firoz,6313814953,Enterprise,07-02-2022,3541
13382,Manisha,9342003422,Retail,16-01-2020,959
13383,Hema,7749177853,Retail,17-07-2022,1742
13384,Zuber,7922172573,Online,24-10-2016,251
13385,Om,9734732043,Corporate,21-12-2017,4397
13386,Xenia,9365587332,Online,05-06-2025,1089
13387,Qureshi,6436536957,Corporate,17-12-2023,4678
13388,Bharti,6665726679,Retail,07-08-2018,764
13389,Poonam,8184616406,Online,28-06-2020,96
13390,Kanika,9525044258,Online,19-02-2011,1917
13391,Firoz,9109822232,Retail,14-08-2015,4362
13392,Pinky,6371416199,Online,30-01-2025,88
13393,Tarun,6105195805,Retail,25-01-2023,3699
13394,Urvashi,8547901744,Retail,08-12-2020,3793
13395,Yuvraj,6504531415,Enterprise,20-07-2016,2593
13396,Mohan,9710274518,Corporate,31-05-2024,875
13397,Barkha,9218284597,Corporate,30-10-2013,3521
13398,Hemant,6447307772,Retail,10-02-2020,543
13399,Farida,7054256585,Corporate,24-05-2013,4920
13400,Ekta,6659316660,Online,13-06-2024,2907
13401,Bharti,8968581640,Retail,08-10-2013,4819
13402,Girish,9789932213,Online,12-09-2015,4034
13403,Ipsita,8314384936,Enterprise,04-12-2013,1243
13404,Nandita,9256534693,Enterprise,17-11-2012,2404
13405,Ovais,8328135673,Retail,05-02-2015,1808
13406,Xander,7629219945,Wholesale,27-01-2015,2686
13407,Hema,9444112700,Enterprise,25-12-2018,4330
13408,Rituja,8664294346,Corporate,02-07-2011,1753
13409,Mehul,6782002376,Enterprise,09-02-2015,3452
13410,Yash,6986580250,Enterprise,26-03-2014,2043
13411,Tejas,9443574117,Corporate,01-04-2021,4177
13412,Omkar,9975564315,Corporate,12-11-2017,4623
13413,Juhi,7741509415,Wholesale,09-07-2013,4635
13414,Vikasini,8738055621,Retail,26-07-2019,3633
13415,Hema,8351591941,Corporate,05-04-2023,3730
13416,Kusum,7392617743,Online,30-08-2020,2431
13417,Yash,7516007660,Corporate,14-11-2024,4260
13418,Xander,9908847160,Retail,28-06-2020,3543
13419,Mohan,7860200847,Online,26-02-2022,2749
13420,Hema,8924454423,Online,11-12-2012,2860
13421,Usha,9399001866,Retail,13-08-2017,445
13422,Vaibhav,8886730093,Enterprise,06-11-2010,318
13423,Hema,7437269150,Retail,15-11-2024,75
13424,Upendra,6511305297,Enterprise,05-09-2019,1527
13425,Tara,9047726097,Retail,14-11-2025,119
13426,Geeta,6881758550,Wholesale,15-05-2016,516
13427,Ovais,9386771241,Enterprise,31-07-2013,2132
13428,Nandita,7200521982,Corporate,06-11-2012,2196
13429,Pinky,6925209786,Retail,31-03-2011,1851
13430,Geeta,9581032182,Corporate,04-04-2013,904
13431,Harpreet,7498153522,Retail,04-05-2015,265
13432,Charu,7586959701,Retail,23-07-2023,3234
13433,Wali,7358586237,Retail,15-05-2018,1806
13434,Leela,6485958028,Wholesale,20-02-2015,4339
13435,Zuber,6788674180,Online,27-05-2011,2856
13436,Uma,8591953336,Wholesale,23-10-2024,4717
13437,Ashok,8173946701,Corporate,28-05-2012,844
13438,Abhishek,8253981446,Wholesale,28-07-2010,1010
13439,Xander,9323672678,Corporate,01-01-2021,4179
13440,Waseem,9338079323,Corporate,04-03-2014,1702
13441,Deepali,6748969229,Online,02-09-2013,1253
13442,Qureshi,6131712025,Retail,24-10-2024,34
13443,Tanvi,8014276754,Enterprise,08-02-2012,2975
13444,Abhishek,8472199118,Online,05-02-2017,385
13445,Anupam,7641583220,Enterprise,25-03-2013,2805
13446,Anupam,9206379963,Online,10-07-2024,902
13447,Quasar,7531086032,Enterprise,02-05-2016,2496
13448,Qureshi,8383868682,Enterprise,29-01-2023,4266
13449,Yuvraj,8112807249,Wholesale,22-10-2016,3605
13450,Mohan,7545044906,Corporate,08-05-2010,3878
13451,Hemant,6740224156,Wholesale,13-10-2015,3135
13452,Upendra,8021910393,Enterprise,09-08-2017,1521
13453,Lakhan,9743255108,Corporate,16-10-2013,23
13454,Harpreet,9736491228,Online,05-11-2016,3786
13455,Vinod,9896178565,Corporate,08-03-2010,1191
13456,Uma,8869526602,Wholesale,08-02-2023,4618
13457,Opal,9489444803,Online,25-12-2012,710
13458,Abhishek,8361846525,Online,18-12-2016,2016
13459,Om,6425289519,Enterprise,16-04-2016,329
13460,Damini,8278614477,Enterprise,05-09-2024,4436
13461,Poonam,7373933798,Online,18-04-2010,623
13462,Zeenat,9200500134,Corporate,11-01-2012,1782
13463,Naveen,9094655017,Wholesale,13-01-2022,2815
13464,Eklavya,8651485237,Corporate,25-07-2024,2762
13465,Vinod,8494806145,Enterprise,24-10-2018,2970
13466,Vikasini,6999092081,Enterprise,23-09-2015,3280
13467,Bhavna,9014514434,Retail,18-10-2018,1819
13468,Kusum,7935514710,Enterprise,07-11-2018,2751
13469,Manisha,6612955599,Wholesale,06-08-2015,2150
13470,Nausheen,7434561350,Online,07-10-2016,4286
13471,Esha,7011617431,Retail,05-05-2016,828
13472,Geeta,9623892453,Retail,17-06-2019,1281
13473,Pinky,9259399919,Corporate,17-05-2019,3640
13474,Rituparna,8135985991,Retail,01-08-2022,3408
13475,Ekta,9482508217,Retail,16-10-2019,4912
13476,Poonam,7531223461,Enterprise,05-01-2018,4058
13477,Uma,8778826623,Retail,28-09-2017,3102
13478,Vinod,9392524504,Online,24-05-2023,4272
13479,Wali,8925073995,Wholesale,23-11-2013,1771
13480,Om,7395551382,Corporate,30-08-2015,2787
13481,Jagdish,9847852803,Wholesale,11-03-2013,304
13482,Opal,7763773460,Online,30-05-2013,4857
13483,Ramesh,8483558104,Enterprise,11-07-2019,1639
13484,Hitesh,7601894664,Wholesale,19-03-2017,3933
13485,Usha,9627977936,Online,25-05-2023,1146
13486,Tarun,9705731610,Retail,11-11-2019,29
13487,Varsha,7324322219,Retail,21-03-2016,3599
13488,Zuber,6288904859,Online,11-10-2023,3376
13489,Damini,8500889578,Retail,07-08-2018,3564
13490,Uma,9140138673,Online,05-08-2018,3434
13491,Ramesh,6249692381,Online,23-06-2024,3632
13492,Charu,6347483810,Corporate,17-10-2018,645
13493,Zara,8826687636,Online,29-12-2020,2324
13494,Urvashi,9077378849,Wholesale,15-05-2023,2999
13495,Lakhan,7254337925,Retail,06-02-2022,4715
13496,Xavier,6414956147,Enterprise,17-04-2010,4573
13497,Nausheen,7857822588,Wholesale,21-08-2013,1578
13498,Sunita,7238350511,Wholesale,24-06-2025,434
13499,Lakhan,7636533692,Enterprise,11-03-2010,1826
13500,Vaibhav,9510000432,Enterprise,21-09-2022,2397
13501,Barkha,8158672647,Retail,23-09-2025,3884
13502,Xander,9394661054,Online,02-02-2019,3060
13503,Vaibhav,8147301788,Retail,04-08-2024,4152
13504,Xavier,9872340962,Retail,16-12-2024,3336
13505,Esha,8870077230,Online,13-08-2012,3349
13506,Yamini,9355781949,Corporate,11-10-2010,2830
13507,Hitesh,7602399675,Online,04-05-2019,2044
13508,Eklavya,6699774828,Online,17-04-2023,1343
13509,Firoz,7001137416,Enterprise,10-07-2023,3066
13510,Lalit,8032985614,Retail,04-01-2013,386
13511,Vinod,7393136540,Enterprise,20-02-2013,1886
13512,Monika,8301731762,Retail,13-06-2015,1815
13513,Irfan,9350181053,Corporate,07-03-2014,3093
13514,Zuber,8484285029,Corporate,30-12-2017,2876
13515,Omkar,8109766142,Corporate,11-10-2017,2514
13516,Lalit,8176057113,Enterprise,03-02-2015,2398
13517,Lalit,7920230463,Enterprise,24-10-2024,2571
13518,Urvashi,8010847228,Corporate,24-09-2021,3229
13519,Qureshi,9414677757,Corporate,12-11-2016,1717
13520,Lakhan,8933935469,Online,22-08-2013,3805
13521,Mehul,9058610276,Online,15-08-2019,1093
13522,Lakhan,8993923686,Corporate,03-07-2019,1078
13523,Uma,7552753870,Wholesale,20-12-2018,2473
13524,Monika,6891914697,Retail,27-02-2025,3693
13525,Falguni,6216804093,Wholesale,19-06-2022,4207
13526,Wali,7224330424,Retail,29-09-2017,4025
13527,Zoya,6681308529,Retail,10-11-2010,165
13528,Abhishek,8649543790,Online,16-08-2010,4819
13529,Prerna,9405373739,Enterprise,03-12-2021,2628
13530,Mohan,9728245604,Corporate,11-01-2019,1483
13531,Hema,7041360297,Online,29-05-2010,1803
13532,Zuber,8650238023,Corporate,17-06-2018,998
13533,Mohan,6700857720,Enterprise,05-11-2022,523
13534,Yamini,8812408963,Enterprise,25-01-2016,708
13535,Jagdish,8401805695,Enterprise,08-11-2018,224
13536,Waseem,7353400756,Corporate,04-03-2011,1852
13537,Charu,9891360397,Enterprise,02-08-2020,4890
13538,Damini,6055910280,Corporate,31-01-2016,587
13539,Zoya,8176069597,Enterprise,09-01-2016,2536
13540,Zoya,7419231860,Corporate,05-11-2015,365
13541,Eram,9060802070,Online,06-11-2020,4610
13542,Vaibhav,6312190366,Retail,30-11-2021,1119
13543,Uma,8225015960,Enterprise,23-12-2019,3407
13544,Waseem,8099101119,Retail,03-05-2017,2878
13545,Rituja,9214897539,Online,08-10-2019,2408
13546,Kusum,9594812925,Corporate,29-01-2017,3289
13547,Juhi,6427431519,Online,22-12-2019,2585
13548,Chiranjiv,8494232872,Retail,20-10-2010,3850
13549,Indu,9680457671,Enterprise,21-07-2025,3849
13550,Faizal,9078183891,Online,19-03-2025,4594
13551,Zeenat,9351518841,Retail,16-10-2016,2624
13552,Sarita,8731615122,Corporate,28-07-2011,2048
13553,Ekta,6174466107,Enterprise,19-03-2022,3361
13554,Kalpana,8714939075,Retail,02-03-2017,4378
13555,Zara,7253806433,Wholesale,10-10-2014,1896
13556,Nikhil,9155192508,Enterprise,04-07-2015,3622
13557,Poonam,9034822636,Corporate,24-12-2020,2744
13558,Lalita,8499506802,Enterprise,01-06-2018,3731
13559,Zara,6358232758,Online,24-09-2017,942
13560,Naveen,9309034724,Corporate,23-04-2021,4884
13561,Varsha,8372976063,Corporate,14-03-2012,4887
13562,Naveen,8711622577,Corporate,14-04-2025,4128
13563,Geeta,7139658598,Corporate,31-10-2013,4056
13564,Varsha,7950780586,Corporate,30-01-2012,1439
13565,Nandita,7824758780,Online,28-04-2013,3693
13566,Girish,6015641902,Retail,04-09-2021,960
13567,Qadir,8652918126,Enterprise,26-06-2018,3975
13568,Zuber,9084718726,Retail,07-09-2022,3786
13569,Waseem,6151967414,Online,18-09-2021,3987
13570,Shalini,7071664791,Retail,09-07-2019,1011
13571,Girish,9773907569,Corporate,02-04-2012,2974
13572,Kanika,7597552308,Corporate,09-10-2017,1652
13573,Abhishek,9477761270,Enterprise,07-09-2025,4131
13574,Ramesh,7423691656,Corporate,29-04-2020,4735
13575,Chiranjiv,6448641764,Enterprise,13-01-2021,2553
13576,Jayant,8336017862,Wholesale,17-03-2015,3979
13577,Harpreet,9540147577,Online,31-03-2025,498
13578,Sunita,8706089664,Enterprise,12-06-2016,654
13579,Tara,8496863891,Corporate,03-10-2015,3628
13580,Vaibhav,6579292870,Corporate,12-05-2024,2537
13581,Irfan,9133944765,Online,25-05-2012,4402
13582,Manisha,7530835356,Online,14-04-2019,3679
13583,Firoz,9328002307,Online,10-10-2023,3895
13584,Om,8637854211,Online,14-06-2011,535
13585,Binita,9038988245,Retail,08-12-2015,55
13586,Sundar,6325379025,Enterprise,19-06-2017,4756
13587,Aditya,8902463705,Enterprise,04-03-2010,2271
13588,Farida,7764063064,Retail,01-02-2016,4960
13589,Om,7008963993,Wholesale,23-07-2019,141
13590,Zara,9434535360,Retail,23-07-2023,1910
13591,Faizal,9134752638,Corporate,24-02-2013,1111
13592,Juhi,8472194839,Wholesale,30-03-2010,4178
13593,Varsha,7889384670,Corporate,22-12-2024,3900
13594,Om,9937641283,Corporate,06-01-2010,619
13595,Zara,7040098842,Corporate,13-10-2011,149
13596,Aditya,6166557854,Retail,08-02-2024,3755
13597,Prerna,8564170332,Online,15-09-2013,754
13598,Urvashi,9586741155,Online,27-01-2013,333
13599,Esha,9822571618,Corporate,21-09-2023,1632
13600,Rituparna,9339268839,Corporate,16-07-2024,300
13601,Xenia,6720866765,Enterprise,31-08-2017,2755
13602,Charu,7608094843,Enterprise,23-05-2018,1311
13603,Vinod,7423347536,Enterprise,24-02-2017,1536
13604,Deepali,6666307074,Retail,19-07-2013,4068
13605,Harpreet,9360543054,Corporate,09-09-2023,2804
13606,Sundar,7998468422,Retail,01-06-2019,1667
13607,Bhavna,6365747235,Corporate,25-12-2012,1581
13608,Hema,8906530472,Enterprise,23-04-2019,4210
13609,Nandita,7632448843,Wholesale,15-05-2020,4208
13610,Rituja,7078488913,Enterprise,29-05-2014,28
13611,Wali,7109045036,Wholesale,20-03-2018,1022
13612,Esha,7328142557,Enterprise,22-10-2022,1009
13613,Kanika,7583041516,Retail,23-09-2022,3610
13614,Qadir,9137885541,Retail,18-03-2023,4137
13615,Xander,7135092117,Retail,30-12-2012,1315
13616,Gunjan,9980839295,Wholesale,16-12-2024,3351
13617,Lalit,8916677500,Enterprise,04-06-2010,2344
13618,Upendra,6807794827,Retail,20-11-2010,3672
13619,Sarita,6426874858,Corporate,29-12-2025,2147
13620,Lalit,6244462705,Enterprise,15-05-2014,2638
13621,Eram,7802778135,Online,09-08-2024,368
13622,Upendra,8513374904,Enterprise,21-01-2016,4812
13623,Yash,9566077413,Online,27-09-2016,4463
13624,Qadir,8309202125,Wholesale,16-08-2020,2604
13625,Falguni,8920127519,Enterprise,23-07-2012,2585
13626,Tarun,9957430911,Retail,04-05-2017,1646
13627,Jatin,8852956402,Online,21-05-2013,855
13628,Barkha,7091045274,Retail,19-03-2021,2878
13629,Chandan,7250502194,Enterprise,17-02-2021,3286
13630,Jatin,8342163050,Wholesale,05-09-2013,994
13631,Hemant,8838680919,Online,15-01-2021,4827
13632,Ovais,9407936214,Retail,18-12-2022,2466
13633,Yuvraj,9594593753,Enterprise,14-08-2012,4756
13634,Irfan,8562844636,Online,16-10-2013,280
13635,Omkar,8807386259,Retail,04-09-2024,4673
13636,Prerna,9414154856,Corporate,05-01-2023,1231
13637,Lalit,7883107361,Online,07-03-2024,2964
13638,Mehul,9014797617,Online,24-11-2022,177
13639,Monika,6270763148,Wholesale,18-06-2010,2256
13640,Uma,7884847151,Wholesale,28-11-2014,4979
13641,Tejas,8075547759,Wholesale,29-10-2017,4103
13642,Hitesh,7567146387,Enterprise,14-10-2024,4919
13643,Lalit,8627594644,Enterprise,01-10-2013,4224
13644,Yamini,7161103195,Retail,01-07-2015,3367
13645,Vikasini,9677042703,Wholesale,02-10-2019,4800
13646,Yuvraj,6769044369,Enterprise,29-07-2011,4969
13647,Yamini,8336418231,Online,24-09-2011,1857
13648,Ramesh,9785945829,Retail,30-11-2021,4518
13649,Manisha,6582719473,Online,08-07-2022,1854
13650,Kamla,7695601298,Retail,28-10-2022,4725
13651,Indu,7138803429,Retail,06-11-2018,4160
13652,Kusum,9906063567,Enterprise,11-07-2014,1347
13653,Abhishek,6146302933,Online,19-07-2013,1505
13654,Girish,7349744828,Enterprise,12-11-2022,1422
13655,Yamini,9097910570,Wholesale,10-04-2018,416
13656,Gunjan,6875879367,Corporate,22-05-2020,590
13657,Urvashi,7041500914,Retail,04-02-2021,2130
13658,Wasim,7377325855,Enterprise,07-04-2022,4074
13659,Varsha,9035196503,Corporate,03-12-2012,307
13660,Esha,6875290964,Retail,24-09-2015,4526
13661,Deepali,9041942229,Retail,17-01-2025,3609
13662,Deepali,9942138087,Retail,19-03-2014,658
13663,Deepali,6081712524,Wholesale,19-08-2025,3502
13664,Girish,7497659225,Enterprise,11-10-2019,2322
13665,Chiranjiv,9370356916,Corporate,28-05-2014,243
13666,Ekta,7838194638,Retail,08-12-2011,1710
13667,Nikhil,8314213033,Retail,19-05-2014,2569
13668,Falguni,6086074603,Online,21-08-2021,3998
13669,Faizal,7300992984,Retail,21-02-2024,2124
13670,Pinky,7238162119,Retail,17-01-2022,3373
13671,Lalit,9455636883,Online,06-08-2023,3460
13672,Pradeep,9260935269,Enterprise,17-07-2011,2505
13673,Falguni,9384427914,Enterprise,03-05-2022,800
13674,Hitesh,9055224524,Corporate,07-04-2014,2221
13675,Sundar,6132828543,Online,28-09-2018,4375
13676,Deepali,9063095781,Wholesale,09-07-2014,4132
13677,Geeta,7910714187,Enterprise,05-12-2020,3539
13678,Binita,7866303039,Corporate,21-07-2019,4624
13679,Aditya,8122993056,Wholesale,31-08-2021,3749
13680,Irfan,8654027034,Wholesale,29-01-2023,1961
13681,Harpreet,7472925580,Online,05-10-2019,4765
13682,Sarita,6651576006,Online,08-10-2023,2256
13683,Opal,8213320941,Enterprise,19-05-2019,2746
13684,Xander,8416002213,Retail,06-05-2024,722
13685,Abhishek,9535228882,Online,10-11-2017,2953
13686,Dev,7281247737,Enterprise,22-09-2022,759
13687,Ipsita,9244308963,Enterprise,09-07-2021,3154
13688,Omkar,6308697963,Corporate,25-06-2010,4689
13689,Sunita,6659905780,Retail,21-11-2010,4125
13690,Quasar,7886298944,Online,21-07-2012,2603
13691,Jagdish,6538881782,Corporate,11-05-2020,3540
13692,Lakhan,9433964763,Online,08-01-2014,4911
13693,Urvashi,6282005182,Enterprise,17-07-2017,3356
